EmployeeID,Gender,Age,IndigenousIdentity,DisabilityStatus,Role,WARegion,EmploymentType,Status,CommencementDate,SeparationDate,FTE
ED100953,Female,42,No,No,Aboriginal Education Officer,South Metro,Permanent Full-Time,Terminated,2016-05-11,2024-03-06,1.0
ED100954,Male,57,No,No,Teacher,North Metro,Fixed Term,Terminated,2022-12-24,2024-01-24,1.0
ED100955,Male,27,No,No,Teacher,South Metro,Permanent Full-Time,Active,2023-08-27,,1.0
ED100956,Female,48,No,No,Teacher,North Metro,Permanent Full-Time,Active,2014-02-09,,1.0
ED100957,Female,35,No,No,Teacher,South Metro,Permanent Part-Time,Active,2018-11-14,,0.6
ED100958,Female,39,No,No,Teacher,Pilbara,Permanent Part-Time,Active,2024-03-02,,0.6
ED100959,Male,55,No,No,Education Assistant,Mid West,Permanent Full-Time,Active,2014-06-06,,1.0
ED100960,Female,46,Yes,No,Teacher,South Metro,Fixed Term,Active,2018-11-28,,1.0
ED100961,Female,21,No,No,Lead Teacher,South West,Permanent Full-Time,Active,2025-06-09,,1.0
ED100962,Female,32,No,No,Teacher,South Metro,Fixed Term,Active,2022-03-01,,1.0
ED100963,Female,55,No,No,Teacher,Mid West,Fixed Term,Active,1994-11-27,,1.0
ED100964,Male,49,No,No,Teacher,South Metro,Permanent Full-Time,Active,2025-07-06,,1.0
ED100965,Female,64,No,No,Teacher,South West,Fixed Term,Terminated,2016-07-08,2023-11-27,1.0
ED100966,Female,64,No,No,Deputy Principal,South West,Fixed Term,Terminated,2024-11-26,2025-12-28,1.0
ED100967,Female,39,No,No,Teacher,North Metro,Casual,Active,2019-02-01,,0.2
ED100968,Female,67,No,No,Lead Teacher,South West,Fixed Term,Terminated,2024-02-13,2025-04-04,1.0
ED100969,Female,44,No,No,Teacher,Wheatbelt,Fixed Term,Active,2025-01-06,,1.0
ED100970,Female,32,No,No,Principal,Mid West,Permanent Full-Time,Active,2019-11-20,,1.0
ED100971,Male,36,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2025-12-05,,1.0
ED100972,Female,21,No,No,Education Assistant,Mid West,Fixed Term,Active,2026-03-30,,1.0
ED100973,Female,63,No,No,Teacher,Wheatbelt,Permanent Part-Time,Terminated,2001-04-11,2013-11-18,0.6
ED100974,Male,63,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2011-06-21,2013-09-11,1.0
ED100975,Female,31,No,No,Teacher,South West,Permanent Full-Time,Terminated,2017-01-10,2021-08-02,1.0
ED100976,Male,41,No,No,Lead Teacher,North Metro,Permanent Part-Time,Active,2019-12-19,,0.6
ED100977,Male,45,Yes,No,Teacher,North Metro,Permanent Full-Time,Active,2019-10-10,,1.0
ED100978,Female,32,No,No,Teacher,South Metro,Permanent Full-Time,Active,2025-11-05,,1.0
ED100979,Female,22,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2026-04-18,,1.0
ED100980,Female,41,No,No,Teacher,South Metro,Permanent Part-Time,Active,2013-05-26,,0.6
ED100981,Female,40,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2012-12-27,,1.0
ED100982,Male,39,No,No,Teacher,Great Southern,Permanent Full-Time,Active,2016-09-12,,1.0
ED100983,Female,46,No,No,Teacher,North Metro,Permanent Part-Time,Active,2014-01-18,,0.6
ED100984,Female,61,No,No,Deputy Principal,North Metro,Permanent Part-Time,Active,2013-05-20,,0.6
ED100985,Female,40,No,No,Teacher,North Metro,Permanent Full-Time,Active,2017-05-18,,1.0
ED100986,Female,46,No,No,Deputy Principal,South Metro,Permanent Full-Time,Active,2008-01-09,,1.0
ED100987,Female,52,No,No,Teacher,South West,Permanent Full-Time,Active,2012-10-26,,1.0
ED100988,Male,50,No,No,Teacher,Goldfields,Permanent Part-Time,Active,2013-07-21,,0.6
ED100989,Female,36,No,Yes,Education Assistant,Wheatbelt,Permanent Full-Time,Active,2017-07-06,,1.0
ED100990,Female,45,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,2019-01-06,2024-02-17,1.0
ED100991,Female,50,No,No,Deputy Principal,South Metro,Fixed Term,Terminated,2010-12-28,2018-05-19,1.0
ED100992,Male,30,No,No,Teacher,South Metro,Fixed Term,Terminated,2024-01-27,2024-09-07,1.0
ED100993,Female,59,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,1996-02-01,,1.0
ED100994,Male,61,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2024-06-14,2026-02-25,1.0
ED100995,Female,35,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2019-12-21,,1.0
ED100996,Male,46,No,No,Aboriginal Education Officer,South Metro,Permanent Full-Time,Terminated,2021-08-06,2023-11-28,1.0
ED100997,Female,51,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2023-10-01,,1.0
ED100998,Female,37,No,No,School Administrator,South Metro,Permanent Full-Time,Active,2011-10-13,,1.0
ED100999,Female,49,No,No,Teacher,North Metro,Permanent Full-Time,Active,2015-01-24,,1.0
ED101000,Female,45,No,No,Teacher,South Metro,Permanent Full-Time,Active,2012-05-31,,1.0
ED101001,Female,26,No,No,Teacher,North Metro,Fixed Term,Active,2023-10-07,,1.0
ED101002,Female,49,Yes,No,Education Assistant,Wheatbelt,Permanent Part-Time,Active,2021-12-07,,0.6
ED101003,Female,30,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2019-04-11,,1.0
ED101004,Female,55,No,No,Education Assistant,North Metro,Casual,Active,2005-07-11,,0.2
ED101005,Male,35,No,No,Principal,Great Southern,Permanent Part-Time,Active,2019-11-01,,0.6
ED101006,Female,42,No,Yes,Deputy Principal,South Metro,Fixed Term,Active,2018-08-26,,1.0
ED101007,Male,60,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2015-08-17,,1.0
ED101008,Female,49,No,No,Teacher,South Metro,Permanent Full-Time,Active,2002-07-23,,1.0
ED101009,Female,31,No,No,Teacher,North Metro,Permanent Full-Time,Active,2022-03-07,,1.0
ED101010,Female,31,No,No,Teacher,Mid West,Permanent Full-Time,Active,2026-04-06,,1.0
ED101011,Female,36,No,No,School Administrator,Mid West,Permanent Full-Time,Active,2012-05-30,,1.0
ED101012,Male,48,No,No,School Administrator,Great Southern,Permanent Part-Time,Active,2015-07-07,,0.6
ED101013,Female,48,No,No,Teacher,South Metro,Permanent Full-Time,Active,2009-05-29,,1.0
ED101014,Male,33,No,No,Deputy Principal,South Metro,Permanent Part-Time,Active,2021-05-07,,0.6
ED101015,Male,29,No,No,School Administrator,Pilbara,Permanent Full-Time,Active,2026-01-12,,1.0
ED101016,Female,47,No,No,Teacher,North Metro,Permanent Part-Time,Active,2002-08-05,,0.6
ED101017,Male,41,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2017-05-02,,1.0
ED101018,Female,67,No,No,Aboriginal Education Officer,South Metro,Casual,Terminated,2000-06-30,2025-07-28,0.2
ED101019,Male,44,No,No,Teacher,North Metro,Permanent Full-Time,Active,2008-06-15,,1.0
ED101020,Female,65,No,No,Deputy Principal,South Metro,Casual,Active,1999-12-21,,0.2
ED101021,Female,29,Yes,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2024-08-04,,1.0
ED101022,Male,25,Yes,No,School Administrator,Wheatbelt,Permanent Part-Time,Active,2026-04-07,,0.6
ED101023,Female,30,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2019-03-03,,1.0
ED101024,Female,58,No,No,School Administrator,North Metro,Fixed Term,Active,2009-06-07,,1.0
ED101025,Female,65,No,No,Teacher,North Metro,Permanent Part-Time,Active,2012-10-29,,0.6
ED101026,Female,34,No,No,Education Assistant,Wheatbelt,Fixed Term,Active,2014-03-08,,1.0
ED101027,Female,38,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2018-08-31,,1.0
ED101028,Male,29,No,Yes,Teacher,Kimberley,Fixed Term,Active,2023-04-12,,1.0
ED101029,Female,22,Yes,No,Education Assistant,North Metro,Permanent Full-Time,Active,2026-02-28,,1.0
ED101030,Female,52,No,No,Teacher,South Metro,Permanent Full-Time,Active,1995-07-30,,1.0
ED101031,Female,46,No,No,Lead Teacher,South Metro,Permanent Full-Time,Terminated,2004-02-10,2013-05-09,1.0
ED101032,Female,44,No,No,Teacher,Mid West,Permanent Full-Time,Active,2022-01-02,,1.0
ED101033,Male,27,Yes,No,Teacher,North Metro,Permanent Part-Time,Active,2025-11-07,,0.6
ED101034,Male,63,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2006-12-10,2007-08-05,1.0
ED101035,Male,37,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2019-06-21,,1.0
ED101036,Female,50,No,No,Teacher,Kimberley,Permanent Part-Time,Terminated,2010-09-13,2023-10-27,0.6
ED101037,Female,26,No,No,Deputy Principal,Wheatbelt,Casual,Active,2025-08-02,,0.2
ED101038,Male,41,No,No,Teacher,North Metro,Permanent Part-Time,Active,2012-09-26,,0.6
ED101039,Male,47,No,No,Teacher,Wheatbelt,Permanent Part-Time,Active,2011-08-31,,0.6
ED101040,Female,47,No,Yes,Teacher,South Metro,Permanent Full-Time,Active,2019-09-05,,1.0
ED101041,Female,45,No,No,Education Assistant,North Metro,Permanent Part-Time,Terminated,2002-11-09,2021-12-02,0.6
ED101042,Male,49,No,No,Teacher,South Metro,Casual,Active,2026-01-01,,0.2
ED101043,Female,30,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2019-07-19,,1.0
ED101044,Female,46,No,No,Aboriginal Education Officer,Kimberley,Permanent Full-Time,Active,2011-10-25,,1.0
ED101045,Female,45,No,No,Lead Teacher,Pilbara,Fixed Term,Active,2005-07-20,,1.0
ED101046,Female,46,No,No,Teacher,North Metro,Casual,Active,2026-02-12,,0.2
ED101047,Female,44,No,Yes,Teacher,South Metro,Permanent Full-Time,Active,2009-09-04,,1.0
ED101048,Female,28,No,No,Education Assistant,Mid West,Permanent Full-Time,Terminated,2020-02-14,2025-05-09,1.0
ED101049,Female,28,No,No,Teacher,South West,Permanent Part-Time,Active,2021-11-22,,0.6
ED101050,Female,21,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2025-09-30,,1.0
ED101051,Female,53,No,No,Teacher,South West,Permanent Full-Time,Active,2017-05-19,,1.0
ED101052,Female,53,Yes,No,School Administrator,South Metro,Permanent Part-Time,Active,1998-07-07,,0.6
ED101053,Male,54,No,No,Education Assistant,South Metro,Permanent Full-Time,Terminated,2002-08-15,2016-10-05,1.0
ED101054,Male,47,No,No,School Administrator,Wheatbelt,Permanent Full-Time,Active,2007-09-30,,1.0
ED101055,Female,21,No,No,Teacher,South Metro,Casual,Active,2025-06-16,,0.2
ED101056,Female,31,Yes,No,Education Assistant,South Metro,Permanent Part-Time,Active,2018-11-03,,0.6
ED101057,Male,46,No,No,Teacher,South Metro,Fixed Term,Active,2021-06-29,,1.0
ED101058,Female,45,No,No,Teacher,Wheatbelt,Fixed Term,Terminated,2004-03-07,2005-12-18,1.0
ED101059,Female,41,No,No,Lead Teacher,Wheatbelt,Permanent Part-Time,Active,2006-05-31,,0.6
ED101060,Male,48,No,No,Education Assistant,South Metro,Fixed Term,Active,2017-08-07,,1.0
ED101061,Female,44,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2023-03-05,,1.0
ED101062,Male,45,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2024-12-15,,0.6
ED101063,Male,36,No,No,Teacher,South Metro,Permanent Full-Time,Active,2013-10-08,,1.0
ED101064,Female,55,Yes,No,Teacher,North Metro,Permanent Part-Time,Active,2002-06-30,,0.6
ED101065,Female,38,No,No,Education Assistant,Mid West,Permanent Full-Time,Active,2010-03-20,,1.0
ED101066,Female,28,No,No,Teacher,South Metro,Permanent Full-Time,Active,2024-11-06,,1.0
ED101067,Female,34,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2020-10-19,2023-04-22,1.0
ED101068,Female,39,No,No,Teacher,North Metro,Permanent Part-Time,Active,2010-03-26,,0.6
ED101069,Female,55,No,No,Teacher,North Metro,Casual,Active,1997-06-14,,0.2
ED101070,Female,43,No,No,Teacher,South West,Casual,Active,2024-07-27,,0.2
ED101071,Male,41,No,No,Teacher,North Metro,Permanent Full-Time,Active,2013-12-11,,1.0
ED101072,Female,29,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2019-08-21,2025-10-06,1.0
ED101073,Female,53,No,No,Teacher,South Metro,Permanent Full-Time,Active,2010-06-01,,1.0
ED101074,Female,36,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2011-11-29,,1.0
ED101075,Female,42,No,No,Teacher,North Metro,Fixed Term,Active,2006-06-13,,1.0
ED101076,Female,61,No,No,Teacher,North Metro,Fixed Term,Active,2011-01-21,,1.0
ED101077,Female,50,No,No,Principal,South Metro,Permanent Full-Time,Active,2005-10-04,,1.0
ED101078,Female,24,No,No,Teacher,South Metro,Permanent Full-Time,Active,2023-06-17,,1.0
ED101079,Male,22,No,No,School Administrator,South Metro,Permanent Full-Time,Active,2025-08-05,,1.0
ED101080,Non-binary,43,No,Yes,Education Assistant,South Metro,Permanent Full-Time,Active,2009-04-07,,1.0
ED101081,Female,29,No,No,Teacher,Great Southern,Fixed Term,Active,2020-10-06,,1.0
ED101082,Female,51,No,No,Teacher,South Metro,Permanent Part-Time,Active,2011-04-23,,0.6
ED101083,Female,44,No,No,Education Assistant,North Metro,Permanent Part-Time,Active,2025-09-29,,0.6
ED101084,Female,45,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2021-05-09,,1.0
ED101085,Female,35,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2012-09-10,2019-11-15,1.0
ED101086,Male,64,No,No,Lead Teacher,Pilbara,Permanent Full-Time,Terminated,1991-09-29,1998-07-10,1.0
ED101087,Female,67,No,No,Teacher,North Metro,Permanent Full-Time,Active,2012-10-24,,1.0
ED101088,Female,40,No,No,School Administrator,Kimberley,Permanent Part-Time,Active,2018-03-16,,0.6
ED101089,Female,48,No,No,Teacher,North Metro,Fixed Term,Active,2013-11-01,,1.0
ED101090,Male,45,No,No,School Administrator,South Metro,Permanent Part-Time,Active,2008-05-10,,0.6
ED101091,Male,40,No,No,Lead Teacher,Mid West,Permanent Full-Time,Active,2009-03-10,,1.0
ED101092,Female,34,No,No,Lead Teacher,North Metro,Permanent Part-Time,Active,2018-06-10,,0.6
ED101093,Female,30,No,No,Teacher,South Metro,Permanent Full-Time,Active,2022-02-02,,1.0
ED101094,Female,30,No,No,Teacher,North Metro,Permanent Full-Time,Active,2021-03-07,,1.0
ED101095,Female,48,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2009-06-26,,1.0
ED101096,Female,37,No,No,Teacher,North Metro,Permanent Full-Time,Active,2021-09-17,,1.0
ED101097,Male,21,Yes,No,Teacher,Wheatbelt,Fixed Term,Active,2025-07-10,,1.0
ED101098,Male,49,No,No,Education Assistant,North Metro,Permanent Part-Time,Active,2013-05-12,,0.6
ED101099,Male,43,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2015-01-04,,1.0
ED101100,Female,60,No,No,Teacher,South Metro,Permanent Full-Time,Active,2003-03-19,,1.0
ED101101,Male,48,No,No,School Administrator,Kimberley,Permanent Full-Time,Active,2026-01-09,,1.0
ED101102,Male,26,No,No,Aboriginal Education Officer,North Metro,Permanent Full-Time,Active,2026-04-08,,1.0
ED101103,Female,21,No,No,School Administrator,South West,Permanent Full-Time,Active,2025-10-26,,1.0
ED101104,Male,35,No,No,School Administrator,North Metro,Permanent Part-Time,Terminated,2013-02-07,2024-09-29,0.6
ED101105,Female,36,No,No,Teacher,North Metro,Permanent Full-Time,Active,2013-01-27,,1.0
ED101106,Male,55,No,Yes,Teacher,South Metro,Fixed Term,Active,2025-12-14,,1.0
ED101107,Female,43,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,2009-09-07,2024-08-29,1.0
ED101108,Female,57,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2023-10-09,,1.0
ED101109,Female,28,No,No,Teacher,South West,Permanent Full-Time,Active,2021-08-01,,1.0
ED101110,Female,55,No,No,Education Assistant,Great Southern,Permanent Part-Time,Active,2012-04-28,,0.6
ED101111,Female,52,No,No,Teacher,South Metro,Permanent Full-Time,Active,2013-03-18,,1.0
ED101112,Female,21,No,No,Teacher,South West,Permanent Full-Time,Active,2025-07-17,,1.0
ED101113,Female,59,No,No,Teacher,South Metro,Fixed Term,Terminated,1997-10-22,2015-06-04,1.0
ED101114,Female,45,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2014-08-24,,1.0
ED101115,Male,48,Yes,No,Lead Teacher,Kimberley,Fixed Term,Terminated,2008-12-15,2014-06-22,1.0
ED101116,Male,33,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2020-08-23,,1.0
ED101117,Female,59,No,No,Education Assistant,Great Southern,Permanent Part-Time,Active,2009-03-10,,0.6
ED101118,Male,29,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-12-15,,1.0
ED101119,Female,53,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2008-04-26,,1.0
ED101120,Male,53,No,No,Aboriginal Education Officer,North Metro,Permanent Full-Time,Active,2025-05-14,,1.0
ED101121,Female,32,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2022-09-12,,1.0
ED101122,Female,67,No,No,Education Assistant,North Metro,Permanent Part-Time,Terminated,2007-01-16,2013-06-01,0.6
ED101123,Female,46,No,No,Education Assistant,Great Southern,Fixed Term,Active,2009-10-04,,1.0
ED101124,Female,51,No,No,Principal,Mid West,Permanent Full-Time,Terminated,2017-02-12,2018-08-31,1.0
ED101125,Male,25,No,No,Lead Teacher,Mid West,Permanent Full-Time,Active,2025-12-06,,1.0
ED101126,Male,67,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2021-07-22,2022-04-14,1.0
ED101127,Female,29,No,No,Teacher,North Metro,Permanent Part-Time,Active,2023-11-25,,0.6
ED101128,Female,56,No,No,Teacher,North Metro,Permanent Full-Time,Active,2011-09-20,,1.0
ED101129,Male,32,No,No,Teacher,North Metro,Permanent Full-Time,Active,2016-04-17,,1.0
ED101130,Male,36,No,No,Deputy Principal,South Metro,Permanent Part-Time,Active,2025-07-24,,0.6
ED101131,Female,53,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2017-10-31,,1.0
ED101132,Female,56,No,No,Teacher,South Metro,Permanent Full-Time,Active,2019-08-10,,1.0
ED101133,Female,28,No,No,Teacher,North Metro,Permanent Full-Time,Active,2022-09-06,,1.0
ED101134,Female,57,No,No,Deputy Principal,North Metro,Permanent Part-Time,Active,2006-07-26,,0.6
ED101135,Female,56,No,No,Teacher,North Metro,Permanent Full-Time,Active,1997-12-24,,1.0
ED101136,Female,32,No,Yes,Education Assistant,South Metro,Fixed Term,Active,2022-11-11,,1.0
ED101137,Male,63,No,No,Teacher,South West,Permanent Full-Time,Active,2013-07-03,,1.0
ED101138,Female,26,No,No,Teacher,South Metro,Permanent Full-Time,Active,2021-05-26,,1.0
ED101139,Male,36,No,No,Lead Teacher,Mid West,Permanent Part-Time,Active,2014-03-12,,0.6
ED101140,Male,49,No,No,Education Assistant,South Metro,Permanent Full-Time,Terminated,2018-12-25,2019-07-06,1.0
ED101141,Male,33,No,No,Teacher,South Metro,Permanent Full-Time,Active,2017-12-07,,1.0
ED101142,Female,47,No,No,Principal,North Metro,Permanent Full-Time,Active,2013-10-17,,1.0
ED101143,Male,46,No,No,Lead Teacher,Wheatbelt,Permanent Full-Time,Active,2017-08-05,,1.0
ED101144,Female,41,No,No,Teacher,Mid West,Permanent Part-Time,Active,2013-12-20,,0.6
ED101145,Female,53,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2015-05-19,,1.0
ED101146,Female,41,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2019-01-06,,0.6
ED101147,Female,46,No,No,Principal,South Metro,Permanent Part-Time,Active,2021-02-25,,0.6
ED101148,Male,57,No,No,Education Assistant,South Metro,Permanent Part-Time,Terminated,1992-03-09,2019-09-23,0.6
ED101149,Male,53,No,No,Education Assistant,South West,Permanent Part-Time,Active,2010-12-22,,0.6
ED101150,Female,53,No,No,Deputy Principal,South Metro,Permanent Part-Time,Active,1999-12-15,,0.6
ED101151,Female,30,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2025-11-25,,1.0
ED101152,Female,50,No,No,Deputy Principal,North Metro,Permanent Full-Time,Terminated,2020-04-14,2022-05-29,1.0
ED101153,Female,33,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2015-08-08,,1.0
ED101154,Male,28,No,No,Lead Teacher,North Metro,Permanent Part-Time,Active,2022-03-22,,0.6
ED101155,Female,43,No,No,Education Assistant,North Metro,Permanent Part-Time,Active,2007-10-04,,0.6
ED101156,Male,33,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2015-09-27,,1.0
ED101157,Female,53,No,No,Aboriginal Education Officer,Kimberley,Fixed Term,Active,2008-10-19,,1.0
ED101158,Female,53,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2017-04-13,,1.0
ED101159,Female,21,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2026-04-14,,1.0
ED101160,Female,34,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2022-02-19,,1.0
ED101161,Female,26,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-11-10,,1.0
ED101162,Male,38,No,No,Teacher,North Metro,Permanent Part-Time,Active,2021-09-25,,0.6
ED101163,Male,49,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2003-11-25,,1.0
ED101164,Female,41,No,No,Teacher,North Metro,Permanent Full-Time,Active,2008-12-07,,1.0
ED101165,Female,36,No,No,Education Assistant,South Metro,Casual,Active,2015-08-24,,0.2
ED101166,Female,59,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2015-11-10,,0.6
ED101167,Female,21,No,No,Teacher,Great Southern,Permanent Full-Time,Active,2025-09-10,,1.0
